"id","price","city","address","property_size","property_type","air_conditioning","fitness_centre","roof_terrace","parking","swimming_pool","garden","security_system","elevator"
2257,"815662.0","Madrid","28014 Madrid","1087.0","Condo/Apartment",True,False,True,False,False,False,False,False
2258,"2827630.0","Madrid","28004 Madrid","2185.0","Condo/Apartment",True,False,True,False,False,False,False,True
2259,"477434.0","Madrid","28039 Madrid","861.0","Condo/Apartment",True,False,False,False,False,False,False,False
2260,"1957590.0","Madrid","28001 Madrid","1195.0","Condo/Apartment",True,False,False,False,False,False,False,True
2261,"222948.0","Madrid","Madrid","700.0","Loft",True,False,False,True,False,False,False,True
2262,"271670.0","Madrid","28014 Madrid","355.0","Condo/Apartment",True,False,False,False,False,False,False,True
851,"877500.0","London","Higham Road, London, N17","883","Terraced",False,False,False,False,False,False,False,False
2264,"6193597.0","Madrid","28001 Madrid","3477.0","Condo/Apartment",True,False,False,False,False,False,False,True
2265,"2164224.0","Madrid","28010 Madrid","1690.0","Condo/Apartment",True,False,False,False,False,False,False,True
2266,"2278417.0","Madrid","28004 Madrid","1550.0","Condo/Apartment",True,False,True,False,False,False,False,True
2267,"2338232.0","Madrid","28010 Madrid","1539.0","Condo/Apartment",True,False,False,False,False,False,False,True
2268,"152148.0","Madrid","Madrid","323.0","Condo/Apartment",True,False,False,False,False,False,False,True
2269,"2174012.0","Madrid","28006 Madrid","1668.0","Condo/Apartment",True,False,False,False,False,False,False,True
2271,"428277.0","Madrid","28022 Madrid","980.0","Condo/Apartment",True,False,False,False,False,False,False,True
2272,"2555742.0","Madrid","28001 Madrid","1970.0","Condo/Apartment",True,False,False,False,False,False,False,True
2274,"277216.0","Madrid","28022 Madrid","517.0","Condo/Apartment",False,False,True,False,False,False,False,True
2275,"2392610.0","Madrid","28009 Madrid","1528.0","Condo/Apartment",True,False,False,False,False,False,False,True
2276,"529637.0","Madrid","28028 Madrid","990.0","Condo/Apartment",True,False,False,True,False,True,False,True
2277,"868952.0","Madrid","28004 Madrid","710.0","Condo/Apartment",True,False,True,False,False,False,False,True
2278,"1794457.0","Madrid","Madrid","1894.0","Condo/Apartment",True,False,False,False,False,False,False,True
2279,"3806425.0","Madrid","28046 Madrid","3444.0","Condo/Apartment",True,False,False,True,False,False,False,True
2320,"451333.0","Madrid","28039 Madrid","1636.0","Loft",False,False,False,False,True,False,False,False
2280,"217401.0","Madrid","Madrid","603.0","Condo/Apartment",True,False,False,False,False,False,False,True
2281,"1076674.0","Madrid","28004 Madrid","1141.0","Condo/Apartment",True,False,False,False,False,False,False,True
2282,"2000004.0","Madrid","28010 Madrid","1475.0","Condo/Apartment",True,False,False,False,False,False,False,True
2283,"1042960.0","Madrid","28004 Madrid","1206.0","Condo/Apartment",True,False,True,False,False,False,False,False
2284,"781948.0","Madrid","28006 Madrid","538.0","Condo/Apartment",True,False,False,False,False,False,False,True
2285,"2392610.0","Madrid","28009 Madrid","1528.0","Condo/Apartment",False,False,False,False,False,False,False,True
2286,"3915180.0","Madrid","28002 Madrid","2616.0","Condo/Apartment",True,False,False,True,True,True,False,True
2287,"4132690.0","Madrid","28006 Madrid","2142.0","Condo/Apartment",True,False,True,False,False,False,False,False
2288,"2381734.0","Madrid","28036 Madrid","1981.0","Condo/Apartment",True,False,False,True,True,False,False,False
2289,"1859710.0","Madrid","28010 Madrid","1421.0","Condo/Apartment",False,False,False,False,True,False,False,True
2290,"2555742.0","Madrid","28004 Madrid","1884.0","Condo/Apartment",True,False,True,False,False,False,False,True
2291,"924417.0","Madrid","28006 Madrid","980.0","Condo/Apartment",True,True,False,True,True,False,False,True
2292,"1734642.0","Madrid","28001 Madrid","1464.0","Condo/Apartment",True,False,False,True,False,False,False,True
2293,"3017951.0","Madrid","28004 Madrid","2702.0","Condo/Apartment",True,False,True,False,False,False,False,True
2294,"1685702.0","Madrid","28016 Madrid","2174.0","Condo/Apartment",True,True,False,True,True,False,False,True
2295,"1141927.0","Madrid","28005 Madrid","1184.0","Condo/Apartment",True,False,False,False,False,False,False,True
2297,"1008485.0","Madrid","Madrid","1905.0","Condo/Apartment",True,True,False,False,True,False,False,True
2298,"870040.0","Madrid","28012 Madrid","1130.0","Condo/Apartment",True,False,True,False,False,False,False,True
2299,"2619908.0","Madrid","28006 Madrid","1744.0","Condo/Apartment",True,False,False,False,False,False,False,True
2300,"825450.0","Madrid","28004 Madrid","753.0","Condo/Apartment",True,False,False,False,False,False,False,True
2301,"2456775.0","Madrid","28006 Madrid","2120.0","Condo/Apartment",True,False,True,False,False,False,False,True
2302,"3251774.0","Madrid","28004 Madrid","2497.0","Condo/Apartment",True,False,True,False,False,False,False,True
2303,"2392610.0","Madrid","28004 Madrid","1776.0","Condo/Apartment",False,False,True,False,True,False,False,False
2304,"1723767.0","Madrid","28009 Madrid","1442.0","Condo/Apartment",False,False,True,False,False,False,False,False
2305,"2718875.0","Madrid","Aravaca","8191.0","House",False,False,False,True,True,True,False,False
2306,"815662.0","Madrid","28006 Madrid","753.0","Condo/Apartment",False,False,True,False,False,False,False,True
2307,"913542.0","Madrid","Madrid","1507.0","Condo/Apartment",False,False,True,False,True,False,False,False
2308,"674281.0","Madrid","28008 Madrid","840.0","Condo/Apartment",False,False,True,False,True,False,False,False
2310,"1402939.0","Madrid","28004 Madrid","1442.0","Condo/Apartment",True,False,True,False,False,False,False,False
859,"7020000.0","London","Stevenage Road  , Fulham, London, SW6","883","House",False,False,True,False,False,False,False,False
2312,"6193597.0","Madrid","28001 Madrid","3477.0","Condo/Apartment",True,False,False,False,False,False,False,True
2313,"5111485.0","Madrid","28006 Madrid","3767.0","Condo/Apartment",False,False,False,False,False,False,False,True
2314,"1750955.0","Madrid","28012 Madrid","1894.0","Condo/Apartment",False,False,False,False,True,False,False,True
2315,"1250682.0","Madrid","28015 Madrid","872.0","Condo/Apartment",False,False,False,False,True,False,False,True
2316,"2229477.0","Madrid","28004 Madrid","1658.0","Condo/Apartment",False,False,True,False,False,False,False,False
2318,"2033718.0","Madrid","28015 Madrid","2024.0","Condo/Apartment",False,False,False,False,True,False,False,True
2319,"1032085.0","Madrid","28005 Madrid","1313.0","Condo/Apartment",True,False,True,False,False,False,False,True
2321,"1250682.0","Madrid","28006 Madrid","1173.0","Condo/Apartment",False,False,True,False,False,False,False,True
2322,"6851565.0","Madrid","28010 Madrid","2992.0","Condo/Apartment",False,False,True,True,True,False,False,False
2323,"2147911.0","Madrid","Madrid","1076.0","Condo/Apartment",True,True,False,False,True,False,False,True
2324,"424144.0","Madrid","28039 Madrid","1539.0","Loft",False,False,False,False,True,False,False,False
2326,"1685702.0","Madrid","28016 Madrid","1399.0","Condo/Apartment",False,False,False,True,True,False,False,True
2327,"510061.0","Madrid","28039 Madrid","958.0","Condo/Apartment",True,False,True,True,False,False,False,True
2329,"977707.0","Madrid","28010 Madrid","743.0","Condo/Apartment",True,False,False,False,True,False,False,True
2330,"4181630.0","Madrid","28046 Madrid","2799.0","Condo/Apartment",True,False,True,True,True,False,False,True
2331,"7395340.0","Madrid","28006 Madrid","5393.0","Condo/Apartment",False,False,False,False,False,False,False,True
2332,"8917910.0","Madrid","28023 Madrid","16878.0","House",True,False,False,True,True,True,False,False
2333,"4725405.0","Madrid","21 C. del Real Madrid, Madrid, Madrid, Chamartín, El Viso Madrid, Madrid, Chamartín, El Viso Madrid","3455.0","House",False,True,False,False,False,False,False,False
2334,"19032124.0","Madrid","21 C. del Real Madrid, Madrid, Madrid, Chamartín, El Viso Madrid, Madrid, Chamartín, El Viso Madrid","7502.0","House",False,True,False,False,False,False,False,False
2335,"2773252.0","Madrid","28002 Madrid","2228.0","Condo/Apartment",False,False,False,False,False,False,False,True
2336,"5426874.0","Madrid","28001 Madrid","2831.0","Condo/Apartment",False,False,True,False,False,False,False,False
2337,"967919.0","Madrid","28006 Madrid","775.0","Condo/Apartment",True,False,False,False,False,False,False,True
2338,"5002730.0","Madrid","28004 Madrid","2928.0","Condo/Apartment",True,False,False,False,False,False,False,True
2340,"1952152.0","Madrid","28008 Madrid","2067.0","Condo/Apartment",True,False,False,False,False,False,False,True
2341,"1163678.0","Madrid","28006 Madrid","1249.0","Condo/Apartment",True,False,True,False,False,False,False,True
2342,"788474.0","Madrid","28039 Madrid","861.0","Condo/Apartment",True,True,False,True,True,False,False,True
2343,"222948.0","Madrid","Madrid","743.0","Studio apartment",True,False,False,True,False,False,False,True
2344,"1196305.0","Madrid","Madrid","1442.0","Condo/Apartment",True,False,False,False,False,False,False,True
2345,"815662.0","Madrid","28014 Madrid","904.0","Condo/Apartment",True,False,False,False,False,False,False,False
2346,"1957590.0","Madrid","28009 Madrid","2303.0","Condo/Apartment",True,False,False,False,False,False,False,True
2347,"304514.0","Madrid","28038 Madrid","1044.0","Condo/Apartment",False,False,False,False,False,False,False,True
2348,"2392610.0","Madrid","28008 Madrid","3197.0","Condo/Apartment",True,False,False,False,False,False,False,True
2349,"3915180.0","Madrid","28036 Madrid","4090.0","Condo/Apartment",False,False,False,False,False,False,False,True
2350,"4785220.0","Madrid","11 Av. del Mediterráneo, Madrid, Madrid, Chamartín Madrid, Madrid, Chamartín Madrid","4984.0","House",False,False,True,True,True,False,False,False
2351,"859164.0","Madrid","28004 Madrid","743.0","Condo/Apartment",False,False,False,False,False,False,False,False
2352,"2718875.0","Madrid","28009 Madrid","1722.0","Condo/Apartment",True,False,False,False,False,False,False,False
2353,"1740080.0","Madrid","28039 Madrid","2422.0","Condo/Apartment",True,False,False,True,True,True,False,True
2354,"1625887.0","Madrid","28010 Madrid","1119.0","Condo/Apartment",True,False,True,False,False,False,False,True
2355,"4850473.0","Madrid","21 C. del Real Madrid, Madrid, Madrid, Chamartín, El Viso Madrid, Madrid, Chamartín, El Viso Madrid","3455.0","House",False,True,False,False,False,False,False,False
2356,"1957590.0","Madrid","Calle de Fuencarral","2486.0","Condo/Apartment",False,False,True,False,False,False,False,False
2357,"4181630.0","Madrid","21 C. del Real Madrid, Madrid, Madrid, Chamartín, El Viso Madrid, Madrid, Chamartín, El Viso Madrid","2874.0","House",False,True,False,True,False,False,False,False
2358,"2599244.0","Madrid","28008 Madrid","2013.0","Condo/Apartment",True,False,False,True,False,True,False,True
2359,"1957590.0","Madrid","28009 Madrid","2034.0","Condo/Apartment",False,False,True,False,True,False,False,False
2360,"2278417.0","Madrid","28004 Madrid","1550.0","Condo/Apartment",True,False,True,False,False,False,False,True
2361,"3969557.0","Madrid","28001 Madrid","1475.0","Condo/Apartment",False,False,True,False,False,False,False,True
2362,"2338232.0","Madrid","8 Pl. Barbatain, Madrid, Madrid, Centro Madrid, Madrid, Centro Madrid","1356.0","House",False,True,False,True,False,True,False,False
2363,"1848835.0","Madrid","Calle de Serrano, C. de Serrano","1119.0","Condo/Apartment",False,False,True,False,False,False,False,False
2364,"14681924.0","Madrid","21 C. del Real Madrid, Madrid, Madrid, Chamartín, El Viso Madrid, Madrid, Chamartín, El Viso Madrid","6125.0","House",False,True,False,False,False,False,False,False
2365,"4513332.0","Madrid","28001 Madrid","2788.0","Condo/Apartment",True,False,False,False,False,False,False,True
2366,"924417.0","Madrid","28001 Madrid","753.0","Condo/Apartment",False,False,True,False,False,False,False,True
2367,"1305060.0","Madrid","Calle del General Oraá, Calle del General Oráa","1184.0","Condo/Apartment",False,False,False,False,False,False,False,True
2368,"2479614.0","Madrid","28009 Madrid","1873.0","Condo/Apartment",False,False,False,False,False,False,False,False
2369,"4366513.0","Madrid","21 C. del Real Madrid, Madrid, Madrid, Chamartín, El Viso Madrid, Madrid, Chamartín, El Viso Madrid","2874.0","House",False,True,False,False,False,False,False,False
2370,"3588915.0","Madrid","3 C. de Albares de la Ribera, Madrid, Madrid, Moncloa Madrid, Madrid, Moncloa Madrid","2702.0","Condo/Apartment",False,False,False,False,False,True,False,False
2371,"1587823.0","Madrid","28009 Madrid","1593.0","Condo/Apartment",False,False,False,False,False,False,False,True
2372,"4023935.0","Madrid","28010 Madrid","3649.0","Condo/Apartment",True,False,False,True,False,False,False,True
2373,"1163678.0","Madrid","28006 Madrid","1119.0","Condo/Apartment",False,False,True,False,False,False,False,False
2374,"5383372.0","Madrid","28001 Madrid","2583.0","Condo/Apartment",True,False,False,False,False,False,False,True
2375,"7884737.0","Madrid","Paseo de Eduardo Dato, Paseo  de Eduardo Dato","5220.0","Condo/Apartment",False,False,False,True,False,False,False,False
2379,"967919.0","Madrid","28020 Madrid","947.0","Condo/Apartment",False,False,False,False,False,False,False,True
2380,"4241445.0","Madrid","28006 Madrid","2303.0","Condo/Apartment",False,False,False,False,False,False,False,True
2381,"1216968.0","Madrid","28013 Madrid","1464.0","Condo/Apartment",True,False,False,False,False,False,False,False
2382,"417075.0","Madrid","Madrid","958.0","Condo/Apartment",True,False,False,False,False,False,False,True
